0,room_type,neighborhood,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
poco visitado,Entire home/apt,Eixample,5.0,8,3.0,94.0,41.384908,2.144038
poco visitado,Entire home/apt,Ciutat Vella,5.0,3,2.0,96.0,41.390254,2.180484
poco visitado,Entire home/apt,Gràcia,4.0,2,1.0,96.0,41.404942,2.160627
moderado,Entire home/apt,Eixample,4.5,4,1.0,90.0,41.378167,2.16331
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,3,2.0,96.0,41.405328,2.1448150000000004
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,99.0,41.390962,2.180216
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,89.0,41.374035,2.160662
poco visitado,Entire home/apt,Gràcia,4.0,2,1.0,90.0,41.400246,2.153326
muy visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,96.0,41.38541,2.18456
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,95.0,41.383766,2.163493
moderado,Entire home/apt,Horta-Guinardó,3.5,4,2.0,96.0,41.416454,2.167787
poco visitado,Entire home/apt,Sant Martí,5.0,2,1.0,96.0,41.409674,2.182123
poco visitado,Entire home/apt,Gràcia,4.5,2,1.0,96.0,41.405521,2.153814
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,94.0,41.381291,2.153096
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,96.0,41.385616,2.18224
poco visitado,Entire home/apt,Gràcia,4.5,3,1.0,95.0,41.408394,2.152391
muy visitado,Entire home/apt,Gràcia,4.5,3,0.0,96.0,41.407713,2.159875
moderado,Entire home/apt,Sants-Montjuïc,4.5,4,1.0,102.0,41.375426,2.143545
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,95.0,41.373209,2.167544
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,4,1.0,96.0,41.372781,2.1582220000000003
poco visitado,Entire home/apt,Les Corts,4.0,2,1.0,84.0,41.378323,2.117387
moderado,Entire home/apt,Sarrià-Sant Gervasi,4.5,2,1.0,93.0,41.405097,2.141576
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,96.0,41.386491,2.177467
muy visitado,Entire home/apt,Eixample,5.0,3,1.0,96.0,41.388289,2.158802
muy visitado,Entire home/apt,Gràcia,5.0,2,1.0,96.0,41.399094,2.159178
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,3,1.0,84.0,41.373972,2.157022
poco visitado,Entire home/apt,Gràcia,5.0,2,1.0,96.0,41.408854,2.156242
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,84.0,41.383729,2.164732
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,2,1.0,96.0,41.370886,2.133812
poco visitado,Entire home/apt,Gràcia,5.0,4,2.0,95.0,41.412803,2.154773
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,84.0,41.39976,2.163887
muy visitado,Entire home/apt,Les Corts,4.5,3,1.0,96.0,41.38263,2.131286
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,90.0,41.392236,2.161263
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,4,2.0,78.0,41.375111,2.144345
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,77.0,41.37485,2.144716
muy visitado,Entire home/apt,Sants-Montjuïc,5.0,3,1.0,71.0,41.375011,2.142733
poco visitado,Entire home/apt,Eixample,4.5,4,2.0,103.0,41.406666,2.180551
poco visitado,Entire home/apt,Eixample,5.0,4,3.0,96.0,41.396575,2.181126
poco visitado,Entire home/apt,Sant Martí,4.5,5,2.0,90.0,41.392347,2.190243
poco visitado,Entire home/apt,Sant Martí,4.5,4,2.0,93.0,41.415705,2.185124
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,2.0,90.0,41.386252,2.17865
poco visitado,Entire home/apt,Sant Martí,4.0,3,1.0,96.0,41.402631,2.202404
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,102.0,41.388343,2.181734
moderado,Entire home/apt,Ciutat Vella,5.0,2,1.0,103.0,41.383174,2.178347
poco visitado,Entire home/apt,Eixample,5.0,4,1.0,96.0,41.401312,2.183663
poco visitado,Entire home/apt,Sant Martí,2.5,9,3.0,92.0,41.413251,2.2110220000000003
poco visitado,Entire home/apt,Sant Martí,4.5,3,1.0,84.0,41.410855,2.197251
moderado,Entire home/apt,Eixample,4.0,4,2.0,90.0,41.405977,2.18284
poco visitado,Entire home/apt,Sant Martí,4.5,5,3.0,96.0,41.415017,2.210807
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,1.0,89.0,41.389023,2.179284
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,90.0,41.385487,2.182202
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,90.0,41.385266,2.181923
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,0.0,102.0,41.381207,2.178294
poco visitado,Entire home/apt,Ciutat Vella,4.0,6,2.0,101.0,41.382558,2.178564
poco visitado,Entire home/apt,Sant Martí,4.5,7,3.0,84.0,41.410908,2.213234
poco visitado,Entire home/apt,Sant Martí,4.5,4,2.0,96.0,41.397618,2.206702
moderado,Entire home/apt,Ciutat Vella,4.0,4,2.0,96.0,41.38695300000001,2.180403
moderado,Entire home/apt,Sant Martí,4.5,6,2.0,84.0,41.411292,2.17972
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,96.0,41.38548,2.182751
poco visitado,Entire home/apt,Sant Martí,4.5,8,4.0,103.0,41.391536,2.185211
poco visitado,Entire home/apt,Ciutat Vella,2.5,2,1.0,96.0,41.386521,2.179235
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,2.0,100.0,41.387851,2.181211
poco visitado,Entire home/apt,Sant Martí,4.5,5,3.0,96.0,41.409687,2.185564
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,96.0,41.378238,2.189858
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,1.0,93.0,41.381366,2.187914
poco visitado,Entire home/apt,Sant Martí,5.0,5,1.0,102.0,41.396564,2.200951
poco visitado,Entire home/apt,Sant Martí,4.5,3,2.0,84.0,41.397125,2.201841
moderado,Entire home/apt,Eixample,4.5,4,2.0,101.0,41.398637,2.179759
poco visitado,Entire home/apt,Sant Martí,3.5,3,2.0,92.0,41.40581,2.202846
poco visitado,Entire home/apt,Sant Martí,5.0,6,1.0,99.0,41.398465,2.195493
moderado,Entire home/apt,Ciutat Vella,4.5,4,1.0,100.0,41.375245,2.190113
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,1.0,96.0,41.379887,2.190514
muy visitado,Entire home/apt,Eixample,5.0,5,3.0,96.0,41.403381,2.182266
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,102.0,41.385863,2.182804
moderado,Entire home/apt,Sant Martí,5.0,4,2.0,90.0,41.400902,2.199224
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,0.0,96.0,41.383584,2.182513
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,96.0,41.377176,2.190242
poco visitado,Entire home/apt,Sant Martí,3.5,4,2.0,96.0,41.394246,2.19603
moderado,Entire home/apt,Sant Martí,4.5,6,3.0,96.0,41.415307,2.200689
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,2.0,96.0,41.38574000000001,2.180324
poco visitado,Entire home/apt,Sant Martí,5.0,5,3.0,97.0,41.414981,2.180609
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,1.0,84.0,41.379341,2.18906
moderado,Entire home/apt,Eixample,4.5,4,2.0,65.0,41.377969,2.153658
moderado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,66.0,41.373891,2.154389
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,5,2.0,72.0,41.378124,2.138447
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,3.0,72.0,41.374722,2.165062
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,2,2.0,78.0,41.370962,2.147845
poco visitado,Entire home/apt,Eixample,4.0,4,2.0,79.0,41.380275,2.161665
moderado,Entire home/apt,Sants-Montjuïc,4.5,8,3.0,82.0,41.373246,2.127767
poco visitado,Entire home/apt,Les Corts,4.0,8,4.0,73.0,41.37960800000001,2.126379
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,66.0,41.372311,2.13166
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,6,3.0,82.0,41.37571,2.146608
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,1.0,82.0,41.373364,2.167965
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,5,3.0,71.0,41.367811,2.133361
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,3,1.0,82.0,41.359625,2.134939
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,3,1.0,67.0,41.372639,2.156792
poco visitado,Entire home/apt,Eixample,3.5,3,1.0,65.0,41.386089,2.148502
moderado,Entire home/apt,Gràcia,5.0,5,2.0,78.0,41.407108,2.163267
moderado,Entire home/apt,Gràcia,4.5,4,2.0,82.0,41.412269,2.14813
poco visitado,Entire home/apt,Gràcia,4.5,5,2.0,82.0,41.413723,2.140119
muy visitado,Entire home/apt,Les Corts,5.0,3,0.0,72.0,41.376666,2.118355
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,78.0,41.378161,2.170018
poco visitado,Entire home/apt,Eixample,4.5,2,0.0,78.0,41.399158,2.182739
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,72.0,41.378191,2.176473
poco visitado,Entire home/apt,Sant Martí,4.0,4,2.0,66.0,41.411838,2.183421
poco visitado,Entire home/apt,Sant Martí,5.0,4,1.0,82.0,41.392642,2.194794
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,3.0,81.0,41.359463,2.142046
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,2,0.0,66.0,41.374179,2.127365
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,72.0,41.376041,2.17606
poco visitado,Entire home/apt,Eixample,4.0,2,1.0,74.0,41.378152,2.163482
poco visitado,Entire home/apt,Eixample,4.5,3,1.0,72.0,41.37755,2.162594
moderado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,82.0,41.37413,2.1668130000000003
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,5,3.0,66.0,41.373261,2.160869
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,3.0,78.0,41.372028,2.1421
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,4,1.0,66.0,41.373354,2.171567
moderado,Entire home/apt,Ciutat Vella,4.5,4,2.0,71.0,41.376219,2.169502
moderado,Entire home/apt,Sants-Montjuïc,4.5,2,1.0,82.0,41.373275,2.166859
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,4,1.0,72.0,41.396648,2.153832
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,78.0,41.380191,2.1455900000000003
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,5,3.0,81.0,41.367263,2.147609
poco visitado,Entire home/apt,Ciutat Vella,4.0,4,2.0,78.0,41.377604,2.167289
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,4,2.0,79.0,41.36573,2.142712
muy visitado,Entire home/apt,Sant Martí,4.0,2,1.0,72.0,41.407726,2.182636
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,16,1.0,72.0,41.380044,2.131846
poco visitado,Entire home/apt,Ciutat Vella,4.5,3,2.0,78.0,41.37645300000001,2.170731
muy visitado,Entire home/apt,Sants-Montjuïc,5.0,6,2.0,66.0,41.374394,2.167313
moderado,Entire home/apt,Sants-Montjuïc,5.0,3,1.0,82.0,41.373261,2.1674290000000003
poco visitado,Entire home/apt,Horta-Guinardó,4.5,4,1.0,78.0,41.415133,2.160483
muy visitado,Entire home/apt,Eixample,4.5,5,3.0,78.0,41.405469,2.177486
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,5.0,5,2.0,81.0,41.404412,2.14493
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,4,2.0,78.0,41.395709,2.146326
muy visitado,Entire home/apt,Horta-Guinardó,4.5,4,2.0,75.0,41.412568,2.16879
poco visitado,Entire home/apt,Eixample,4.0,3,2.0,72.0,41.387547,2.154084
muy visitado,Entire home/apt,Eixample,4.5,6,2.0,82.0,41.410179,2.175828
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,2,1.0,80.0,41.373277,2.159005
poco visitado,Entire home/apt,Gràcia,5.0,4,2.0,78.0,41.411188,2.1632860000000003
muy visitado,Entire home/apt,Sants-Montjuïc,4.0,3,1.0,72.0,41.373164,2.163235
muy visitado,Entire home/apt,Sants-Montjuïc,4.0,4,2.0,78.0,41.369985,2.133625
poco visitado,Entire home/apt,Ciutat Vella,4.0,2,1.0,72.0,41.383039,2.17237
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,2,1.0,75.0,41.373835,2.133105
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,80.0,41.387664,2.182915
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,3,2.0,72.0,41.373251,2.16093
muy visitado,Entire home/apt,Gràcia,5.0,6,2.0,66.0,41.401253,2.158427
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,72.0,41.376488,2.175829
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,80.0,41.386408,2.158109
muy visitado,Entire home/apt,Eixample,4.5,3,1.0,66.0,41.406437,2.1765220000000003
muy visitado,Entire home/apt,Sants-Montjuïc,4.0,6,2.0,71.0,41.372839,2.167939
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,2,1.0,68.0,41.371826,2.159363
poco visitado,Entire home/apt,Ciutat Vella,4.0,2,0.0,72.0,41.387362,2.176531
moderado,Entire home/apt,Sants-Montjuïc,4.5,3,0.0,71.0,41.374518,2.138887
moderado,Entire home/apt,Gràcia,4.0,3,1.0,72.0,41.403486,2.1593150000000003
poco visitado,Entire home/apt,Sant Martí,4.5,3,1.0,66.0,41.412519,2.182643
moderado,Entire home/apt,Gràcia,4.5,4,1.0,71.0,41.411835,2.145889
poco visitado,Entire home/apt,Sants-Montjuïc,4.0,4,1.0,74.0,41.37645300000001,2.145669
muy visitado,Entire home/apt,Les Corts,5.0,3,2.0,72.0,41.383046,2.134471
muy visitado,Entire home/apt,Gràcia,4.0,3,2.0,72.0,41.402241,2.1587240000000003
moderado,Entire home/apt,Gràcia,4.5,2,1.0,63.0,41.399176,2.157176
muy visitado,Entire home/apt,Eixample,5.0,2,1.0,81.0,41.376686,2.165323
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,78.0,41.387765,2.150444
muy visitado,Entire home/apt,Ciutat Vella,4.5,5,3.0,72.0,41.388416,2.176911
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,2,1.0,75.0,41.372246,2.162009
muy visitado,Entire home/apt,Horta-Guinardó,4.5,2,1.0,73.0,41.417,2.168962
moderado,Entire home/apt,Eixample,4.0,4,1.0,78.0,41.395597,2.167607
poco visitado,Entire home/apt,Eixample,4.5,3,1.0,78.0,41.3864,2.160425
moderado,Entire home/apt,Les Corts,5.0,3,1.0,70.0,41.383049,2.1333900000000003
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,78.0,41.375109,2.169836
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,0.0,78.0,41.379769,2.167307
moderado,Entire home/apt,Ciutat Vella,4.5,2,0.0,65.0,41.385749,2.1785330000000003
poco visitado,Entire home/apt,Ciutat Vella,4.0,2,0.0,66.0,41.377262,2.189664
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,72.0,41.381877,2.180266
muy visitado,Entire home/apt,Ciutat Vella,4.0,6,2.0,80.0,41.386008,2.183562
poco visitado,Entire home/apt,Ciutat Vella,3.0,2,1.0,71.0,41.383463,2.18265
moderado,Entire home/apt,Sant Martí,4.5,5,2.0,82.0,41.394555,2.192841
poco visitado,Entire home/apt,Sant Martí,4.0,4,2.0,66.0,41.413351,2.182602
moderado,Entire home/apt,Ciutat Vella,4.0,2,1.0,72.0,41.381188,2.191411
moderado,Entire home/apt,Eixample,4.5,2,0.0,74.0,41.400214,2.180053
poco visitado,Entire home/apt,Sant Martí,3.5,5,1.0,72.0,41.396411,2.192339
poco visitado,Entire home/apt,Eixample,4.0,2,0.0,82.0,41.400214,2.181739
poco visitado,Entire home/apt,Sant Martí,4.5,4,2.0,72.0,41.40560900000001,2.194734
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,72.0,41.393819,2.181257
poco visitado,Entire home/apt,Ciutat Vella,3.0,2,1.0,72.0,41.377768,2.191196
poco visitado,Entire home/apt,Sant Martí,4.0,6,3.0,80.0,41.395784,2.194355
muy visitado,Entire home/apt,Sant Martí,4.5,6,3.0,78.0,41.391992,2.183694
muy visitado,Entire home/apt,Eixample,5.0,4,2.0,72.0,41.405831,2.178776
poco visitado,Entire home/apt,Eixample,4.0,2,1.0,72.0,41.399762,2.183927
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,79.0,41.389524,2.179607
poco visitado,Entire home/apt,Sant Martí,4.5,2,1.0,66.0,41.408311,2.18308
poco visitado,Entire home/apt,Sant Martí,4.5,3,2.0,66.0,41.406486,2.208144
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,66.0,41.37683300000001,2.191323
moderado,Entire home/apt,Eixample,4.5,2,1.0,71.0,41.400674,2.18054
poco visitado,Entire home/apt,Sant Martí,4.5,4,3.0,75.0,41.412482,2.182216
poco visitado,Entire home/apt,Sant Andreu,4.0,5,2.0,80.0,41.434466,2.186713
poco visitado,Entire home/apt,Sant Andreu,4.0,6,3.0,66.0,41.423401,2.185702
poco visitado,Entire home/apt,Nou Barris,4.5,4,2.0,72.0,41.442652,2.181809
poco visitado,Entire home/apt,Sant Andreu,4.5,4,1.0,66.0,41.435097,2.18664
poco visitado,Entire home/apt,Sant Andreu,4.0,5,2.0,80.0,41.434066,2.18529
poco visitado,Entire home/apt,Nou Barris,5.0,2,1.0,78.0,41.44843,2.178162
muy visitado,Entire home/apt,Ciutat Vella,4.0,6,4.0,82.0,41.381047,2.175628
poco visitado,Entire home/apt,Ciutat Vella,4.0,2,0.0,66.0,41.380963,2.165327
poco visitado,Entire home/apt,Sant Martí,4.0,4,2.0,82.0,41.388463,2.194898
poco visitado,Entire home/apt,Gràcia,4.5,3,2.0,66.0,41.40250800000001,2.15821
poco visitado,Entire home/apt,Gràcia,4.5,5,3.0,70.0,41.413512,2.143652
poco visitado,Entire home/apt,Gràcia,4.0,4,0.0,66.0,41.409506,2.159297
muy visitado,Entire home/apt,Gràcia,5.0,6,3.0,82.0,41.402502,2.154358
moderado,Entire home/apt,Eixample,5.0,2,1.0,71.0,41.396846,2.183624
poco visitado,Entire home/apt,Sant Martí,4.0,5,2.0,78.0,41.415172,2.218591
poco visitado,Entire home/apt,Ciutat Vella,4.0,2,0.0,80.0,41.385495,2.167946
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,66.0,41.397648,2.168035
poco visitado,Entire home/apt,Ciutat Vella,5.0,6,3.0,72.0,41.388011,2.181661
poco visitado,Entire home/apt,Sant Martí,4.0,4,2.0,81.0,41.414288,2.217167
muy visitado,Entire home/apt,Ciutat Vella,4.5,4,2.0,82.0,41.384012,2.180336
poco visitado,Entire home/apt,Sant Martí,3.0,5,2.0,75.0,41.394406,2.192395
moderado,Entire home/apt,Gràcia,4.5,4,3.0,66.0,41.403051,2.157058
poco visitado,Entire home/apt,Eixample,4.0,6,1.0,74.0,41.38571,2.157883
poco visitado,Entire home/apt,Eixample,4.5,4,1.0,72.0,41.385337,2.163574
poco visitado,Entire home/apt,Ciutat Vella,4.5,3,2.0,71.0,41.383212,2.180862
muy visitado,Entire home/apt,Eixample,5.0,4,2.0,81.0,41.404823,2.176529
poco visitado,Entire home/apt,Gràcia,4.5,2,1.0,72.0,41.403764,2.153512
poco visitado,Entire home/apt,Sant Martí,5.0,5,3.0,70.0,41.413369,2.218266
poco visitado,Entire home/apt,Ciutat Vella,3.5,2,1.0,72.0,41.381223,2.167162
muy visitado,Entire home/apt,Sant Martí,4.5,4,2.0,96.0,41.399367,2.205965
poco visitado,Entire home/apt,Gràcia,4.5,5,3.0,84.0,41.405614,2.157809
poco visitado,Entire home/apt,Les Corts,4.5,4,1.0,96.0,41.382344,2.130569
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,84.0,41.385882,2.176848
poco visitado,Entire home/apt,Eixample,4.0,2,1.0,92.0,41.410287,2.177326
moderado,Entire home/apt,Ciutat Vella,4.5,3,1.0,93.0,41.38870900000001,2.18097
moderado,Entire home/apt,Ciutat Vella,4.5,3,1.0,90.0,41.385421,2.1664220000000003
poco visitado,Entire home/apt,Ciutat Vella,5.0,3,1.0,96.0,41.384588,2.181039
moderado,Entire home/apt,Sants-Montjuïc,4.5,2,1.0,102.0,41.372881,2.136155
moderado,Entire home/apt,Ciutat Vella,4.5,4,1.0,96.0,41.383017,2.174096
muy visitado,Entire home/apt,Ciutat Vella,4.5,3,2.0,84.0,41.377535,2.189936
poco visitado,Entire home/apt,Sants-Montjuïc,4.5,6,2.0,96.0,41.37628400000001,2.125497
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,0.0,84.0,41.380008,2.166782
poco visitado,Entire home/apt,Sant Martí,4.5,4,1.0,90.0,41.413256,2.190612
poco visitado,Entire home/apt,Eixample,5.0,2,1.0,95.0,41.388873,2.155335
moderado,Entire home/apt,Sants-Montjuïc,5.0,4,2.0,96.0,41.374956,2.146862
muy visitado,Entire home/apt,Ciutat Vella,4.5,2,1.0,90.0,41.386765,2.180984
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,1.0,96.0,41.383213,2.181844
moderado,Entire home/apt,Sant Martí,5.0,4,2.0,101.0,41.407935,2.186863
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,4,2.0,90.0,41.37360200000001,2.159337
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,85.0,41.383429,2.153837
poco visitado,Entire home/apt,Sant Martí,4.5,4,2.0,97.0,41.414623,2.190593
moderado,Entire home/apt,Eixample,4.5,2,1.0,96.0,41.388844,2.168328
muy visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,95.0,41.387685,2.181693
muy visitado,Entire home/apt,Eixample,4.5,4,2.0,99.0,41.384943,2.158004
poco visitado,Entire home/apt,Eixample,4.5,6,3.0,96.0,41.379956,2.159384
muy visitado,Entire home/apt,Sarrià-Sant Gervasi,4.5,5,1.0,90.0,41.40555300000001,2.146596
poco visitado,Entire home/apt,Ciutat Vella,5.0,2,0.0,96.0,41.381904,2.179853
poco visitado,Entire home/apt,Eixample,4.5,5,3.0,84.0,41.382855,2.156638
poco visitado,Entire home/apt,Sarrià-Sant Gervasi,4.0,4,1.0,96.0,41.401047,2.148547
poco visitado,Entire home/apt,Sants-Montjuïc,5.0,2,1.0,102.0,41.373941,2.165866
moderado,Entire home/apt,Eixample,4.5,3,1.0,92.0,41.401232,2.181965
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,84.0,41.381909,2.164616
moderado,Entire home/apt,Gràcia,4.5,2,0.0,102.0,41.40282,2.161512
moderado,Entire home/apt,Eixample,4.5,3,2.0,96.0,41.391322,2.150068
moderado,Entire home/apt,Gràcia,4.5,4,2.0,96.0,41.402345,2.163389
muy visitado,Entire home/apt,Ciutat Vella,4.0,2,1.0,102.0,41.379662,2.167691
moderado,Entire home/apt,Ciutat Vella,4.5,4,1.0,96.0,41.385143,2.181943
poco visitado,Entire home/apt,Les Corts,4.5,2,1.0,102.0,41.377627,2.124149
poco visitado,Entire home/apt,Ciutat Vella,4.5,4,1.0,96.0,41.383162,2.166049
moderado,Entire home/apt,Eixample,4.5,3,2.0,96.0,41.385523,2.148126
muy visitado,Entire home/apt,Gràcia,4.5,4,0.0,95.0,41.419836,2.1480740000000003
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,3,2.0,96.0,41.372765,2.168075
muy visitado,Entire home/apt,Eixample,5.0,5,3.0,90.0,41.407681,2.1697740000000003
poco visitado,Entire home/apt,Sant Martí,5.0,4,2.0,96.0,41.409029,2.187669
poco visitado,Entire home/apt,Sant Martí,4.5,4,1.0,90.0,41.399797,2.200361
poco visitado,Entire home/apt,Horta-Guinardó,4.5,3,1.0,96.0,41.420305,2.172096
poco visitado,Entire home/apt,Eixample,4.0,2,1.0,89.0,41.385487,2.154169
muy visitado,Entire home/apt,Gràcia,5.0,4,1.0,90.0,41.407452,2.157255
muy visitado,Entire home/apt,Eixample,5.0,4,2.0,97.0,41.404984000000006,2.179882
poco visitado,Entire home/apt,Gràcia,4.5,4,1.0,96.0,41.398203,2.159272
muy visitado,Entire home/apt,Eixample,4.5,4,2.0,96.0,41.395845,2.174807
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,96.0,41.39915,2.172973
muy visitado,Entire home/apt,Eixample,4.5,6,3.0,95.0,41.409987,2.174398
poco visitado,Entire home/apt,Ciutat Vella,5.0,4,1.0,96.0,41.384984,2.182523
moderado,Entire home/apt,Gràcia,4.5,4,2.0,96.0,41.407037,2.158536
poco visitado,Entire home/apt,Ciutat Vella,4.5,6,2.0,96.0,41.378993,2.165659
muy visitado,Entire home/apt,Sants-Montjuïc,4.5,2,1.0,96.0,41.372597,2.166847
poco visitado,Entire home/apt,Gràcia,4.5,2,1.0,96.0,41.404675,2.162882
muy visitado,Entire home/apt,Eixample,4.5,4,1.0,84.0,41.407262,2.178239
poco visitado,Entire home/apt,Eixample,4.0,3,1.0,78.0,41.381351,2.161017
poco visitado,Entire home/apt,Sant Martí,4.5,6,2.0,66.0,41.400255,2.206393
poco visitado,Entire home/apt,Horta-Guinardó,4.0,2,1.0,78.0,41.412301,2.162623
poco visitado,Entire home/apt,Ciutat Vella,4.0,2,1.0,71.0,41.38843,2.17537
poco visitado,Entire home/apt,Ciutat Vella,4.5,2,0.0,82.0,41.385749,2.180267
poco visitado,Entire home/apt,Gràcia,5.0,2,1.0,78.0,41.409565,2.158439
poco visitado,Entire home/apt,Eixample,4.5,2,1.0,68.0,41.401022,2.181719
poco visitado,Entire home/apt,Sant Martí,4.5,6,2.0,66.0,41.412237,2.176118
poco visitado,Entire home/apt,Gràcia,4.5,2,1.0,80.0,41.405659,2.160291
